user_id,text,business_id,likes,date,type
EKUTzT9CK02SFYmxT_DaCA,Sex panther double chocolate porter!,LpsZQFtgBLkshxW2Y0AmEw,0,2012-03-16,tip
-STPfPf2yUnOt7txQjjDRA,"Karyne is a wonderful waitress, her suggestions are amazing!",SNTDhGh-AdBPKFfq6xCsRA,0,2013-04-05,tip
SntjekOZ1a2PoTPyMnYWTw,purple haaaaaaze,o4AeSbLE0zNSxGNEdJ95Yw,0,2012-06-15,tip
jylbQhgsr1Z7tLoJY67Xog,No dos equis?? Fuck yo couch!,qGeMCwG37ihZXbCs7T3C0A,0,2013-04-18,tip
Yz7i36gFLsuFSPSCqBBp8g,They have dessert!!:),_ZyFytyHTuYJoZgwj7yitQ,0,2012-04-14,tip
o_w90P8nc0SQ0aqafp1Xpw,Will be back to try more items.,-r_4cKz_A8tj_SkiOL50yQ,0,2014-06-26,tip
rTMsw1YYYQhzrXX9ovtLJw,Amazing service for private events,AZq_SBJsqsleJkQCksYsjg,0,2011-12-03,tip
f7Hv9J9GTTXd3XsfRgt3Pw,House Chardonnay is good.,wtGArpfNEvvYDSn6UVKibQ,0,2012-12-03,tip
yDuN27vMgXiD_IUjNeRH6w,Busy busy,Ve8kEYbQ2n3nnBd7E6dYbg,0,2013-05-04,tip
V3zr0KkokpSLpc5wlRqTmA,The guy running the store is very patient.,lj-uBV_QZBHduSAL6TQFaw,0,2011-09-17,tip
7cIc52lToGmKu7Hpp6rPdg,Great place,GH6IPda304wJRxSRg9Ko3g,0,2012-06-07,tip
-fE5_gLIqszyZrMmfUXhwg,"View of the patio, but its first come first serve only.",4bEjOyTaDG24SY5TxsaUNQ,0,2013-06-16,tip
zcigDRaDesy71LVk5l1WlA,Chicken salad sandwich,trAvQPp7gps0Btk-2AmLpw,0,2013-08-19,tip
T47zJqd34jkS3jgUFhSm9A,Make reservations.,FV16IeXJp2W6pnghTz2FAw,0,2013-06-23,tip
EFh3XNFJ4LEO2KE-S0eCrw,Noodles and egg rolls!,YzE9DAJDb5fqGa8WTZgBjg,0,2012-02-11,tip
eI6eZ-HDlbShmi0ioRcjUg,Don't stay here. Worst vacation ever. We did not get any rest. They are doing construction and they start at the crack of dawn. And in Las Vegas that is pretty damn early.  I should have suspected something when in the check in line there were other people requesting room changes and EARLY checkouts because of the noise. Sure they give you a piece of paper stating there will be some noise but this sounds like a car ran into the building and constant pounding of a hammer and ripping of carpet.,q9W110EDcF7GMQsiAsu2Tw,0,2013-06-25,tip
iKTpIt46OK9NtjACs8xo0g,Service was great! Stacey was awesome! But the music was a bit loud!,lFKcrBE-1w5q0TAFxZ_Qww,0,2013-06-22,tip
Vl5_zAMax_3pzwUlrVnrJA,I love their falamus!,8lLkZOfXbSMumZC-v08GaA,0,2011-01-29,tip
IY_VJAWCcKBKSPjDk31W-A,Everything is so good!!,9ao7DSa0vgDMQqrWtEcwnQ,0,2014-06-25,tip
Lromb8j-sgp0B4CDk3dkVA,Great place... Great people! Great service.,51rPhtW2f8U-8HyopvAzZQ,0,2013-08-22,tip
f5DSsK2w-b0xQVyz8lZACw,Good inexpensive food. Moat impressed that they give to the community and help customers participate.,n-iA7O3vKAgCMk3Caf2Syw,0,2011-09-20,tip
It2ws4PhiA-ppL2cXfFnbg,"Honest, quick, and cheap! Found a family mechanic to refer.",b0vb3V4t7MNDXPNE27Seug,0,2013-02-09,tip
MvteA_wOszf3gffkM_CKDQ,Gotta get the chicken & waffles!,p_RGxnaMCJ6bTL6voUymsg,0,2013-09-10,tip
05ZRCQgM7J7qlNBPCISU0A,Best Greek in Vegas!! Yum!!,2Fn5-x5IX7CfhCKFYaZGyA,0,2010-11-20,tip
SMeQwT7awoyAO9I4x39Ztg,With me mom,HDvCnqIf5twbMb5-eG1EJw,0,2012-05-13,tip
E4vbD95vRpRr9VhmhqPAvA,Try the deviled eggs! It comes with Bacon!!!,3oZcTGb_oDHGwZFiP-7kxQ,0,2012-08-04,tip
EiVWD-mI6TKTbSzaFGDqqg,"Find another Starbucks, this one is very slow.",Tw2lwIojYdbfNsca6qAP5w,0,2013-09-27,tip
ZvBCjXavtXq06uAcqR9aPw,Sliders and the game. ;-),G4ZZHlp6CdYBZOirW2_PQA,0,2012-01-02,tip
RHA5dSDzZuXXxXhzpVGCXg,With the birthday boy!,7zW80ERKxqxhejUQzB9veg,0,2012-06-09,tip
oXBahXJCXUEATm5IVexw8A,Two nights in a row?! Ahhh!,c6sTwXAwIAgf2YQtA4ZWHg,0,2014-05-17,tip
KpRsGvvzyFkIHZMhiDTmvg,"Great atmosphere, friendly & knowledgeable staff!",YnKGPO6hk_ig3jzzsdfwyw,0,2014-04-02,tip
Gy9nOzH_L8NGCjrQr-ntng,Okay Apple I love you but c'mon Chandler it took 20 minutes for anyone to help me.,Hx1Af23Po2bojH1ItEtCrA,0,2010-08-28,tip
eAgcqq8MAe1ztS4gqDbpTA,Can't wait to try my garlic naan! The restaurant us in the corner of shopping center. Don't miss the entrance!,6SMQl2vR37HvjYWwSl1V3w,0,2010-09-09,tip
3ur1exDWdGmqhvp7PR97FA,Spooktacular mini golf!,0a8hLC1V7jgOjRigoBohAg,0,2012-10-25,tip
uQPynTxs2LUNHerWP3Jbhg,Our fave place for sooshee.,WODjOwrESd5SKl6Z0cEuBg,0,2011-06-09,tip
yrHLj15hMEZmOo3n1v5t-g,This place is so pretty.,hGe8h7iEAEVbCYH4E2G42g,0,2013-07-21,tip
6et33jlMdxRWG0vHt_hgOw,"This place reminds me of being in a Chinatown. Food was so nasty, place was so non-chalant.",OgxpW_ZWDJ53m7s449Ufrg,0,2013-10-31,tip
SKj36aj6xNuE9uJ4GmO5dQ,You can bring your dog to eat with you on the patio,itFwrNtjrQL5NPMYTeD44g,0,2013-04-28,tip
Z8qBKsW9JczaROqRnwZYNw,Goodbye EDC... come back again next year?,Z8DIFc3QRgkoQ-IP9UeJ_g,0,2011-06-27,tip
fQkkydsJ5-VoAWp9082nbA,Ask for Joey !,NVunai1t_GXQCAdDzFWJkQ,0,2014-03-01,tip
sALB8-F04S9VcZMF_GkGUA,Let's get this day started ;-),jSeA4FlBBU_i6M7Xr9HFZQ,0,2012-10-11,tip
ehV2bbIj5w-Y7aOCmsDZ0w,Yummmm!!!!   Szechuan beef noodle soup,tcphcsPONrP82kUyvcELoA,0,2010-09-11,tip
n1KWJCpVeoTrzcN9iATfKA,"This company recently pled guilty to conducting unnecessary repairs and paid a $28,000 fine to the state of Arizona.",2prJHFb5KaEqCM-mUiNJ2Q,0,2013-11-27,tip
wxtxu0tTlFweHa650aw1nw,Not as fun as it used to be..,nnPrX9mNtV5jKpo2cMjPWQ,0,2011-08-21,tip
sBTRua9cSwMPChiz72WWxA,"Awesome food ! Read my full review ! Cajun seafood pasta, lobster and seafood stuffed mushrooms, crab cakes, mojitos all top notch and great service to boot, thanks to wakeen !",USPVxT1jYvarxC8lZJeLMA,0,2013-08-07,tip
HKByw2CQL1YHrzyrvv75UQ,"Worst food and service ever. It took 20 minutes to get a server for drinks and then took 30 minutes to get food. The food was disgusting. Also I see a lot on this site raving over the chips and salsa, but to me it tasted store bought. The food made us sick. Ill never go back.",OPKUjv6D5G46Lh2BHP20fA,0,2013-02-22,tip
2hwv35lbl4lXi5hzdKz3sw,Their Warsteiner Dunkel blows,j_pce4pG9krrBeYwUni8Pg,0,2012-01-07,tip
2X0Dhr_HZPrjxZYtQs_wlg,This place is always busy.,jf67Z1pnwElRSXllpQHiJg,0,2012-01-14,tip
VlpwSHJnXruY2nWJMcvg7A,Hey baby! Show me your TAPAS!!,8buIr1zBCO7OEcAQSZko7w,0,2010-03-25,tip
Y3WpdsCNm9V5qdufDULF8Q,Come early!  8pm and fried brussel sprouts and mashed potatoes all sold out! Also most of the pudding flavors too :(,LsNAb1Q2tsb3TlkKOC_NRw,0,2012-11-15,tip
rXMBm440LYogLmASYYIUPA,Bring cash. Drink all the things.,d53YK5c0OczXpDCBijbJLg,0,2012-10-20,tip
hebXGQk5ggZSwTlUoEcTWQ,Mommy likes it here.,JxVGJ9Nly2FFIs_WpJvkug,0,2011-07-21,tip
2v3j2y5PLMs0rlAd-pxoEw,Big clearance sale today!,6hF7d7ZegpNudFWJwI69jw,0,2013-01-20,tip
GSR-YWurVtyl_t-bC7ljyg,What happens in Vegas....,N4qM8Z1yRtSf8RSHIyRMmA,0,2013-03-03,tip
fbjk9jZjru5xQw5a1ESzXw,"Just got out of a movie frozen the new animated motion picture from Disney it's a must go see, it's a movie for all ages.",msgU-Gg86dOOAc60YxBI2A,1,2013-11-26,tip
4eECfXj6yyQ3kM3m-2MFSA,Jesse did a great job on my full set and Vin gives great massages with pedicures,NZuSOvDFNssv8jrqM5UkJg,0,2013-06-20,tip
y45VVoFDpQqNrdrWFhzwdA,two words: duck tacos.,JFoEf0Kn5GgFIKvAB7DQ3A,0,2011-04-19,tip
P6leOQVuMj2Q4cE7BOgWkg,Gluten Free pizza time!,9FWEGULkG2g4LDja71MrvA,0,2012-09-08,tip
5pn0Rb0RSvt7IkPLWsGeZg,This place is packed. Glad to see it.  That pot of bread sure looks good. Ordered the blueberry.,co0vxQ8ecXiBy2sGDeHi8A,0,2011-07-10,tip
KCQUgDM3vNuB5xn4ZXVo-A,"Opens at 6, give or take a half hour or so. Give them time to shake some of the kinks out, looks like a keeper!",2decJ0oLr_LI1TI2Po5GlA,0,2012-11-29,tip
0GUlZFLawW18_H3hUA_Ugw,Great food,0VyvlA1mZsDoYd3kkRjevA,0,2012-07-28,tip
AYGHNy8gPxl2Q-etTT3hZw,"Heat beating ice tea! A delicious affordable treat! I suggest pineapple. 

Whaaa?",X7QrpTqyGM7ZcP3l1d-1sA,0,2013-07-07,tip
GHf2bfOh8KUSdBoT_pWR8Q,Its like my own backyard pool. Locals r what makes this pool. 'Muah!,iWafZbyZUqCBlOEatpekNw,0,2012-07-09,tip
sHQpWmlUyTgQkgHwtXCISg,Great place for a healthy meal!,MFPk16G7fAxnCKTyfjw8Vw,0,2013-04-10,tip
y-iP0kwwCpL1iryx1_j4WA,Slow service.,dnfSnHElLXntC6lWjomWPw,0,2013-12-03,tip
aaSJX3xMUPYT7UJOxhsdJw,"Not my kind of place! Food was meh, dessert menu not at all appealing.",JokKtdXU7zXHcr20Lrk29A,0,2012-01-12,tip
ntUpAxMcQX1Ux3qSt6-UTg,Nice patio on the water,NYIyTj2AZJpAo7XIM-Z7lw,0,2011-07-09,tip
gDeOOdJES5RwhJCOaU7VoQ,Dessert!!!!!!!,_CHH9KN1bO5cs_GHjQ-r1A,0,2012-01-07,tip
e8Ux_b9e3OGceknRqi44WA,Yum!,pF7uRzygyZsltbmVpjIyvw,0,2011-03-05,tip
hjJPKQ1Ah91h3fVbc8GsOg,Post game meal,PX3e3qtBx_5VC3vqq47jpQ,0,2012-07-21,tip
mqELWLgzXtcQDCxY60Xkyg,Drive Thru location,QMiaxoHongWDCZskcLAxMw,0,2014-02-02,tip
O3VYGrJwZiv5SM8DvqkBfA,For the first time in over 3 years I tried something different. Normally i get the club. Today I got a buffalo chicken wrap. Awesome!!!,U2hhSRVHfBryKPNTgasprA,0,2012-09-29,tip
IvhOwmm8PfZCW-1MiTme1w,My fav car wash!,288M7tbr_TGDgjAxLQsg7g,0,2013-09-02,tip
oCuANAv8LddH9R6Kh7CigA,Very flavorful. Beautiful atmosphere...maria was a terrific waitress...,keV-NU5jaemf9L_7HDX-OA,0,2013-01-01,tip
9FDMUyJStI86B07bKQleow,Pumpkin Spice M&Ms,MA1d6nilLYMJn2J2BfUghQ,0,2013-09-11,tip
9vRwbI3efGTtOFt7bNhw_g,Yummy!,_mt0EQgGCG-qrLy51RnQag,0,2013-09-02,tip
Hk3Vx_voj5dQ66P_NgMkEA,The ma pao tofu is SPICY,kIFYMeaYAQ44wQVQSO2qqA,0,2012-04-17,tip
H1lVApo6vxkozQIA2FoaHQ,Very reasonable prices and tasty too.  Will come back for the butcher,xJoquhJYPujB3S6hDa3jqQ,0,2013-10-19,tip
T86VGHaMusgtPs9RNCQqmw,Great patio.,XU5Fb3TosXDUJcNRWQM5cA,0,2014-04-26,tip
GYci0Fhbi9fl8vXmDJW4Mw,"Screaming orgasm, tempura roll, Mochi. I've needed this",Pgp3gbOQaJIdyjqC9AOz6g,0,2012-11-03,tip
lObY1ylYZ9XxOcm_M2ZAjA,"Great service , amazing views",Fklm4Zi7nloG1SfLpnmEkA,0,2013-11-30,tip
ILjJsEYUbUEku8HZAnrjyQ,This place would be good for a date. Nice atmosphere and good wine,OVU0pQ85Zf74OVgDyPFvGQ,0,2014-07-13,tip
xepvtLRbmQpvk1SNMKiwxQ,fuck this place.,8Cg_Y6kI0TPaGYSSLGvYgg,0,2013-07-05,tip
5lq4LkrviYgQ4LJNsBYHcA,New.  Fancy.  Pricey.,V3A6YJDk2U9KuENna3-RZg,0,2014-03-15,tip
PahwPVfd6BkDyO8KCFEoWw,Everything bagel!,eUML21oLQDJv4QHSAnA_Hw,0,2012-01-23,tip
RlRFD1crhzUL86ed1-5y7A,Dirty Bathrooms. Grubby tables. Bad chairs.,KwLfgeylp9d8zY3KacREiw,0,2012-12-28,tip
B5zR-Wo-VMIv7rWBopglVQ,"Not in the best neighborhood, but it would be worth risking your life for this stuff! Incredible.",Nu_IcBFRt63p2OHzF2hUig,0,2014-05-21,tip
wRq6j5TozIiyPfVnZJX7gw,You are here,YtvSiHawa5wKO32LVl4fEg,0,2013-12-28,tip
xm47wfTVHLq8-72HR5nPmw,Happy Hour!,58P3oSd8P2QNzHrQmRqQZw,0,2011-08-23,tip
XxW_WSU13NamMOjg_mXgvw,Food time,a1aFceRgC03yy3ENdynDnA,0,2012-06-02,tip
Dd1JM4375DEl54HueHvxPA,They have a great lunch price right menu .. gets pretty busy during lunch so get here earlier ..,Fg5VkQsHRm7V1Hq9GEsUBg,0,2014-04-10,tip
iHbJlgmSTdZro6j8od1Phw,Night would probably be better,QPgS2QhzYXz-BbmAMYyhbw,0,2014-06-28,tip
bd8vRsQ8x7gLJLcGumRKsw,Cajun cheese curds are filling,js34oCYYc3od-WQcR1_yPg,0,2010-05-21,tip
STQqeLFq7-Wu22a076E-mg,Can spend days here reliving my youth!,9Ywv51iCL_QSIGzFA6vqiQ,0,2013-08-23,tip
F66ALXcvZJcpGMbJ90zS8g,Dinner,nmj5yK9dZ2atlM9RYDCRHw,0,2012-05-04,tip
ri0xJJElIs47Tm1xvn1dOA,They have shave ice! Joy!,xKaGYiKyPRpT4xdTCkmXzg,0,2010-07-01,tip
GG30x5Q2nGP_X2qMAgcwFQ,Suns host Pistons! Go Suns!!,uFJwKlHL6HyHSJmORO8-5w,0,2010-12-31,tip
mD1uXKXoCgxfpf9wz_1utA,Today is the Anniversary of Babe Ruth taking over the major league baseball home run record with 120. I know that players can do that now in under three seasons but the Babe did it all on only Booze and jelly doughnuts.,Qhrke2YWPCMThp8lBVhAuw,0,2013-06-10,tip
GPIV41wpKGS5XNvQeBtYjQ,Happy hour ALL day on Sundays but only at bar & patio seating!,4uDW2Rp9eAPL5BUd5C5-bA,0,2014-05-18,tip
lHBxpCAXPdWIP5aHZElHrQ,Everything is awesome and first beer is free for military!,aXgzCfEzgi9T998rQyZFvA,0,2011-10-31,tip
zn6JafQPfI2cZgIjGxmh0g,"The band Arena is way sick! Playing Journey, Def Leopard, White Snake. Taking requests too! Damn they're good!",adv1-kA6k2N4L-e4zULuNg,2,2013-03-29,tip
JmyFxjiPLygW5ToW775pPQ,Just in time for my cousin Monique's wedding!,jf67Z1pnwElRSXllpQHiJg,0,2010-09-18,tip
6YdlDDgPGTToXm5vTKh6iQ,If you like flavor. The Arizona burger cant be beat.,TuCAYZ89lP_s6D7Y78xNhQ,0,2011-03-28,tip
BtQVxFotHFK3T2FtIrBWmg,The Wednesday lunch special curry chicken is awesome!,V9i9LnTg9H2XvzqCVBSOXg,0,2013-05-29,tip
PSL1Gtq5Z0TNMicerd6Oyg,Try the sausage and pepper pizza! Delicious crust,nmo_Kbv1H2eOuXmhB3M6kA,0,2014-07-20,tip
A8YzoiobWy7YYJ-L6bZjBw,"Friendly staff, good deal for the $",Et15E65kUwYbVNYwiaTXeg,0,2013-08-30,tip
g658yXb3jpYTF_1BXSZk2Q,Horrible service. I would not recommend this place.,EC9WB-iVjd28B6R6KIZ8TA,0,2011-05-25,tip
SRMKX0-l_3ufBg1cA76E2Q,Good food.. Good beer.. Good music,JM6CdlbuxfalZZ77DAq7Bg,0,2011-12-02,tip
aaSJX3xMUPYT7UJOxhsdJw,Bananas foster crepe was outstanding! Meet Japanese crepes... Wow!,VbI_ryrGPdNRaDrYRJGMiA,0,2012-02-25,tip
D3sSJt1EZfCXdsKdqdb4Ng,make reservation...bring source of light,gGeVLZ9j_wAYKbaqgnKSJA,0,2014-05-18,tip
9ellV9VrEOPA3vX2pZptSA,Amazing buffalo chicken and healthy on wheat! It's a win win really,LeIFvm7ZdNxf01OvU0QFbg,0,2011-04-06,tip
5WndcVbUQvwrJYipfYY1Cg,Late night Breaky! Yum!,83C1eqPfmQHTy_8MC4Ug6w,0,2013-09-12,tip
rc_a1G70qQ3XpPzSymTU9w,Great healthy smoothies and varied vegan raw desserts. Today banana cream with chia. Mmm,bsIG-bXSRcCx62k4lHBEcw,0,2013-09-27,tip
IYfyicw3q8QUffSMfdgkNw,Seat on the patio. Amazing weather. Perfect service. My server Kristy picked out the best selection of tacos. Would come back again and again.,sb4wU69LkCtC6Axqcd34WQ,0,2013-03-23,tip
_z-OlTHGdfG90yHObeT1Ww,Fight night!,mq2tmmgQXfo-3Dh-xOTx-Q,0,2011-09-17,tip
i9liaLpQNRuIX5KnvWsEPw,Batting Cages is good for aggression.,JbS0ygtZj1TNHBTgPAWR7A,0,2012-05-01,tip
yrKPw_2tlknMKyZohESmfg,"NOT GOOD. Host mumbled like an idiot. We were seated, sat at table for 10min. no waiter showed up so we left.",OVU0pQ85Zf74OVgDyPFvGQ,0,2013-05-04,tip
0bNXP9quoJEgyVZu9ipGgQ,Skip their over-seasoned cajun fries!,jvvh4Q00Hq2XyIcfmAAT2A,0,2011-12-01,tip
tdNV2Wb0LrFpm1Yfov_Klw,"Great mall for picking up mall essentials like Bath and Body , Claires and a Hallmark card",9ggd0DySEZNw990JGaFSQQ,0,2012-05-28,tip
1KfR6yCS4aRbR8CKCNOJNA,Well worth the wait. All food was excellent!!!,8YlA2lFOx7txI9ouCw4C9g,0,2013-06-04,tip
za5Q2uYrTmky9w_3h9k_wQ,awesome selection of high end watch!! ask for John.,pKu_UVucSUmkF2Nl_3OTVw,0,2012-08-18,tip
j3sMiqBVaIGX82DHhWVeHg,"Absolutely love the atmosphere, staff and coffee here ! I am addicted to the iced caramel latte I at least have one a week now that I've tried it going back to Starbucks is not an option! The staff has great customer service and make you feel comfortable including holly herself which you will see periodically also working the counter, very laid back and cozy spot, outside seating in the sunshine is also a available which I love!",HgWv_Tb1vlz-iMQAQ2OhuA,0,2013-05-30,tip
xRpwphI77zZGdkC6MEafGg,Delicious high quality food. Perfectly selected menu for lunch. Good service. Portions are smaller than usual American portions which was so good for me,SwmStS3zjj94aV8M7kYqLg,0,2014-06-17,tip
8nvVmItO2yWJ37EOedSXQA,lettin zeke burn some energy :),LmXhOaeJ373edh_2fYwjTg,0,2011-10-29,tip
ntCd3KV8YUQMhwGfVRssrg,Pizza is so good I can look pass their one flaw of being Yankee fans ~ much love from this Phillies fan :),jgbEZzERVI4yvAAtXWW93A,0,2012-07-27,tip
crwL3-TgGYX9k5Lg0weEtw,The #4...simple & and simply awesome...,iE1eq7kDacRwgvFZJmjfgw,0,2011-02-23,tip
P0JjBm6J_-gF0yW9WtaZKw,Great service!  I had to replace two old tires. Prices were lower than SAMs club!,XfB_EfP0RGEcuGVw6XyBmA,0,2013-06-27,tip
yDuN27vMgXiD_IUjNeRH6w,"You can never go wrong with Subway!! Especially this month, they're having a special any $5 footlong! Healthy and fulfilling!",0vxxZSVaCDuRXIiqeZbE4g,0,2011-10-15,tip
_Sx3hYlkeRE7ziAGINd4nw,Sip a luxurious cocktail in the Parasol Up...and Down,u9wjRhUjySkHPa_hG3kFOg,0,2012-05-19,tip
rbWWVwvO1729FRTc9SuKLQ,"My favs so far: choc chip cookie dough, red velvet, and wedding cake. So good! Perfect amount of frosting, if that's what you like.",rZohVVNIbQU2C73MTNTBxg,0,2013-08-08,tip
EFI3DZhBVyM0hkDCDzJmUg,Improved as meal went on... Until bill time... How does this work?,xxOQ7h6s3InV8o8DOVHlMA,0,2013-01-19,tip
h_iuZS1jSVS4zC9EyA841g,George V!!! Mmmmm,V9euJerhCkh7PXKjtsE2rQ,0,2012-08-24,tip
R6TxOULUEMSq1-7P0w6kTA,Hengrenade chicken quesadilla is a must-try!,Zx8_4zKdDBSO3qGrkukBIA,0,2012-05-03,tip
RANlQmv1ed_6HLis7mB-LA,"A good lunch. The gazpacho soup and seafood crepe were very good, and the mussels and Maine lobster sandwich were also solid. Had enough leftover for a mid-afternoon snack. Also a good place to view the Bellagio Fountain and people-watch",4bEjOyTaDG24SY5TxsaUNQ,0,2012-05-12,tip
XOtMDbDIugHJypk7MfjcbA,Favorite part of gassing up in the heat is not having to get out of the car!!!!,s94k9HYj-Sk9veYM4fq8Eg,0,2012-06-13,tip
AgtFQVxo-PGQVsOdY6Nvdg,Breakfast w/unko and Aunty today haha,LCeF1wK5OqP3PPEVBa5Xfw,0,2012-05-25,tip
qXju1ZKbZtEbJPHl9Gr8mw,Glad they have almond milk as an option!,2lt03ZLGvgPApOKS7eKGOQ,0,2012-10-14,tip
9LwyHtKt5iRqlcFH-897aQ,BEST Mexican homeade tortillas EVER!!!,4OOi0RBsJmIzDfTVQ2mTGA,0,2011-09-23,tip
hSi8agk_UlSJVvk8-kixlQ,The dry aged rib-eye was fantastic but I will go back just for the roasted bacon salad and creamed truffle spinach alone! Service was excellent!,mVJIPDv-qfYlatHYeP_saQ,0,2013-03-14,tip
7G-n3IpqUDiBKD6t5unHkg,Their coffee is AMAZING! The end.,Uw3Mo5JSfAnxBLqX9AnbUQ,1,2013-12-24,tip
WEXsw5ads44QmglVA-t1GQ,Drinking New Belgian DIG Pale Ale @ Papago. Life is good!,luCSjoNQ9q_0QIjKKOy2pQ,0,2012-01-30,tip
EaeG8DtfvlgML9rL3qskdw,now a great dinner with handsome loverface,QdbZyl-LWFS54u93Vjd5SA,0,2012-07-21,tip
4HA7OCSUWYHgFBsyQXkYOw,Another new fave! I'm telling ya central phx is full of yummy places!,FURgKkRFtMK5yKbjYZVVwA,0,2012-09-17,tip
Xu60L8O5BtLo97aEMnWpUw,"Phillip is a great waiter, very nice!",vW4G1hwiW6LkuhAfbeRfqg,0,2012-07-28,tip
sALB8-F04S9VcZMF_GkGUA,Great for dinner ... Not jonesn on the limited lunch menu.. Only 3 sushi items,bgTB6MgdVQssXhkNJ7qIfw,0,2010-04-02,tip
yK2rdt83qudXgnorj6LpMQ,Here for Henrie's co-worker going away dinner. I hope their food is good!,keV-NU5jaemf9L_7HDX-OA,0,2011-08-24,tip
C0UY1f2BUUmLdmB3sn5_lw,Ladies get up and dance on the bar. They'll give you free liquor and we get a free show LOL,jS3cHd1E5TuUZbQWpBZqVg,0,2013-10-05,tip
M-BRhSXuIbjWRgztRnHjww,Their calzones are so good!,OVU0pQ85Zf74OVgDyPFvGQ,0,2013-02-05,tip
ECtwWOp6UXNom5at7dCuhg,Bottle night!,fq3TCuBBaKtRnibcSoRHpQ,0,2011-07-14,tip
rzG4hD7FYVWkitB_2qLCsA,"Manager was very friendly, extra helpful and even rang me up.",YOFh9ztk2Hl3hrT0NBI2bA,0,2011-10-10,tip
o1Esx88FqeolMqajzjKZpg,$1 shrimp cocktails and giant margaritas,9Vr8jxyP6eP9HQcEbg1awg,0,2011-05-29,tip
DZTM94JePU8-yM4BzAlbBw,"Junior Bowl, just the right size excellent food!",098lYL3ZpOayRvk7MbwyLg,0,2011-11-05,tip
tI71MAwMTV36aY_bkOUZMw,Cardio,CsNOg-u_wCuXSt9Z-xU92Q,0,2011-05-05,tip
m8B-Gw7Eg_Es-t6IZyK07A,Make sure you order another round of seafood if you get the rodizo! Its all you can eat!,b25jGkZerj2M4WAy95n1Tg,0,2012-12-17,tip
g2yVxLs61BQDXrkthMlTjQ,Very tasty. :),jBU3y-V_F037YdTWuqF_uw,1,2012-04-15,tip
HJxWXInD22fjTNvX-0OU-g,It's where I go to get Pho while in Vegas.. a little far off the strip.. and you'll drive past many other restaurants along the way.. but this is where to go.,33aOj9haiHsULCUmFOZ7uQ,0,2012-11-01,tip
-tvve3XNH9CHqQME_4N1yw,Coyotes vs. Wild,F0ZXhPJD8yNS3xzTxsichg,0,2012-03-08,tip
HtqLdQPTb5SjH_6ytxCmJg,Lil hide away,RejTcczJRLYTnbmKihNpyA,0,2013-05-24,tip
R5WNpRG8bmTX59lowojVEw,i ate the plate? i ate the plate? i ate the plate!!!,RhbOa-Ft3sZB4B_1j5LfyA,0,2013-07-29,tip
kHUdOyfeb2Z5dOVTcZ7PBg,Best green salsa in Phoenix- hands down!,WxpCYziMlEy8mrEa_VcB1w,0,2012-09-16,tip
unAjdFfWVRujEK0z7dfHXw,It's been awhile kyara.  Tonight is Okinawa night!  Okinawan music and food specials.,h83afVKqwBlA-zOu_vdtEw,0,2012-05-09,tip
kUUPxuRZU_hQTlC-72ChCQ,Happy Hour: 3:30 - 6:30,79EG9Pv0bxNTmBjTVCd4CQ,0,2011-01-03,tip
yNxdgWJoCwg3cdO-N03nhQ,"Ive tried oatmeal ,choc cookies, pb & j brioche, red velvet whoopie pie, cheese Danish and banana nutella muffin and my top faves are def the banana nutella & pj b",ieYiud3trM-9e7E8YUhK0g,0,2012-09-11,tip
gx3ZRjh43OOuavKl_rXvrA,All the flavors here taste amazing! Sample them all if offered.,xymCilKjW4I64hMIt2TouA,0,2014-07-21,tip
xXrZmRz32L7lIFBdR7AX4Q,It's like a magnet towards the sexy heels section,nl5ifGmOQMw-MlMO_tdnbg,0,2011-08-28,tip
bix1OVPHoxtFQBQj7Dv2RA,A well-run Denny's...great place to start off the new year!!,lNE3gOMb724YPlZAA8WlXQ,0,2012-01-01,tip
XcGDpRGNxwKhSXFjtNItmg,"Join us for free Texas holdem on thr! If u see me & say yelp, I'll buy u a drink and a shot! Look for Heidi, Andy and Anton behind the bar!",4juYmq_YpvdV8HZ1r0AWBw,0,2010-07-18,tip
eIW14F_ul1w1rEaJZb8mRw,Parking is a nightmare here...it's a small plaza & if you wanna eat here. You might find yourself circling the area a few times.,AFDFOs2GaIyUArGyEUDQzQ,0,2014-03-02,tip
tPYarUDC8kdUgW-5y2yH6A,Huevos Rancheros w both red and green plus New Mexican sausage!,9BJ5h9X1krpXFjKj0a6wbg,0,2012-07-04,tip
BpZ-Apl_2ZodZLgJ7Xupsg,"Very friendly staff, very good pizza. Very good!",eskXrZERb01mwHrNKv5eEw,0,2011-03-03,tip
3YaqDLm0lAXCvTrnN3BqMg,Great place to find full pork legs for roasting,svZLbCMBV-EIe3cXZSzPwA,0,2012-12-11,tip
WPjR6viRLglxD_BMztch2g,rise and grind!,mWFA3S-h2_bEvjDJP-11wg,0,2011-09-13,tip
LzZID0FMZn9X52tocaMIGQ,Breakfast!!!,XoW1XxAqxuh8EadwtHSyig,0,2013-07-19,tip
_1Qp2Zj-dzTiUl6gQLly7Q,Great online ordering- very easy,zbjPg_vvxCWkFjeEvVpmnA,0,2014-06-03,tip
EAikdb0DiMxfEXXOS9JjVg,Not as fun without GB,CdqTxe171tKTOkk8T15GGA,0,2011-09-05,tip
CezMZq_WqvlseBQCExShaQ,Delicious Chinese food and the bathrooms here are super clean too!,i52eORoeWujZ9y_w3Dos5Q,0,2012-12-16,tip
