business_id,full_address,hours,open,categories,city,review_count,name,neighborhoods,longitude,state,stars,latitude,attributes,type
ZjAOwETDQwI_kc02fMroNg,"35 W Combs Rd
Queen Creek, AZ 85240",{},TRUE,"['Sandwiches', 'Restaurants']",Queen Creek,6,Subway,[],-111.5637087,AZ,2.5,33.2199052,"{'Take-out': True, 'Good For': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Delivery': False, 'Has TV': False, 'Outdoor Seating': False, 'Takes Reservations': False, 'Alcohol': 'none', 'Waiter Service': False, 'Accepts Credit Cards': True, 'Good for Kids': True, 'Good For Groups': True, 'Price Range': 1}",business
WU4Vlf1xPSKul09qZUzL9A,"2727 N Scottsdale Rd
Scottsdale and Thomas
Scottsdale, AZ 85257","{'Monday': {'close': '17:30', 'open': '08:00'}, 'Tuesday': {'close': '17:30', 'open': '08:00'}, 'Friday': {'close': '17:30', 'open': '08:00'}, 'Wednesday': {'close': '17:30', 'open': '08:00'}, 'Thursday': {'close': '17:30', 'open': '08:00'}, 'Saturday': {'close': '12:00', 'open': '08:00'}}",TRUE,"['Auto Repair', 'Automotive']",Scottsdale,6,Aamco- Transmissions and Auto Repair,[],-111.92579,AZ,3,33.478354,{},business
5Wej_VIpvaXhRTXrdpPQ6w,"6770 N Sunrise Blvd
Ste G109
Glendale, AZ 85305",{},FALSE,"['American (Traditional)', 'Restaurants']",Glendale,17,Bar Louie,[],-112.2603562,AZ,3,33.5324849,"{'Good For': {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}, 'Takes Reservations': False, 'Delivery': False, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Wheelchair Accessible': True, 'Outdoor Seating': True, 'Attire': 'casual', 'Alcohol': 'full_bar', 'Waiter Service': True, 'Accepts Credit Cards': True, 'Good for Kids': False, 'Good For Groups': True, 'Price Range': 2}",business
QYSBBLmZi-Cuw0sWzxgVVg,"1670 E Camelback Rd
Phoenix, AZ 85016",{},TRUE,"['Food', 'Beer, Wine & Spirits']",Phoenix,105,Total Wine,[],-112.045783,AZ,4.5,33.510163,"{'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Accepts Credit Cards': True, 'Wheelchair Accessible': True, 'Price Range': 2}",business
F5gooecXorlJGTViJBc7Zg,"5781 W Sahara Ave
Ste 100
Westside
Las Vegas, NV 89146",{},TRUE,"['Cuban', 'Restaurants']",Las Vegas,22,Cafe El Mundo Cubano,['Westside'],-115.2203807,NV,3.5,36.1435394,"{'Take-out': True, 'Wi-Fi': 'no', 'Good For': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}, 'Noise Level': 'average', 'Takes Reservations': False, 'Delivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Has TV': False, 'Outdoor Seating': True, 'Attire': 'casual', 'Alcohol': 'full_bar', 'Waiter Service': True, 'Accepts Credit Cards': True, 'Good for Kids': True, 'Good For Groups': True, 'Price Range': 2}",business
cxuqNTrwYCiCVSE3yYcmNA,"244 S Rainbow Blvd
Westside
Las Vegas, NV 89145","{'Monday': {'close': '18:00', 'open': '07:00'}, 'Tuesday': {'close': '18:00', 'open': '07:00'}, 'Friday': {'close': '18:00', 'open': '07:00'}, 'Wednesday': {'close': '18:00', 'open': '07:00'}, 'Thursday': {'close': '18:00', 'open': '07:00'}, 'Sunday': {'close': '17:00', 'open': '08:00'}, 'Saturday': {'close': '17:00', 'open': '08:00'}}",TRUE,"['Veterinarians', 'Pets']",Las Vegas,15,Rainbow Animal Hospital,['Westside'],-115.244798,NV,4.5,36.171087,{},business
358EZJ3WFHId1_ZClU4zDQ,"3802 E Indian School Rd
Phoenix, AZ 85018","{'Monday': {'close': '21:00', 'open': '06:00'}, 'Tuesday': {'close': '21:00', 'open': '06:00'}, 'Friday': {'close': '15:00', 'open': '06:00'}, 'Wednesday': {'close': '21:00', 'open': '06:00'}, 'Thursday': {'close': '21:00', 'open': '06:00'}, 'Sunday': {'close': '14:00', 'open': '07:00'}, 'Saturday': {'close': '14:00', 'open': '07:00'}}",TRUE,"['Food', 'Juice Bars & Smoothies', 'Restaurants', 'Cafes']",Phoenix,33,s.e.e.d. cafe,[],-111.9995627,AZ,4.5,33.495495,"{'Take-out': True, 'Wi-Fi': 'free', 'Good For': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}, 'Caters': True, 'Noise Level': 'average', 'Takes Reservations': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'Has TV': False, 'Delivery': False, 'Dogs Allowed': True, 'Parking': {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}, 'Wheelchair Accessible': True, 'Outdoor Seating': True, 'Attire': 'casual', 'Alcohol': 'beer_and_wine', 'Waiter Service': False, 'Accepts Credit Cards': True, 'Good for Kids': True, 'Good For Groups': True, 'Price Range': 2}",business
I9ou3EWN8rz9jva7eOWDhA,"2825 University Ave
Madison, WI 53705","{'Monday': {'close': '03:00', 'open': '15:00'}, 'Tuesday': {'close': '03:00', 'open': '15:00'}, 'Friday': {'close': '03:00', 'open': '15:00'}, 'Wednesday': {'close': '03:00', 'open': '15:00'}, 'Thursday': {'close': '03:00', 'open': '15:00'}, 'Sunday': {'close': '03:00', 'open': '15:00'}, 'Saturday': {'close': '03:00', 'open': '15:00'}}",TRUE,"['Sandwiches', 'Restaurants', 'Pizza', 'Italian']",Madison,10,Itzza Pizza,[],-89.4374308,WI,4,43.0742897,"{'Take-out': True, 'Alcohol': 'none', 'Takes Reservations': False, 'Delivery': True, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Has TV': True, 'Good For': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Attire': 'casual', 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'Waiter Service': False, 'Accepts Credit Cards': True, 'Good for Kids': True, 'Good For Groups': True, 'Price Range': 2}",business
OS1AyePB5nFUqM2WFgXVEQ,"4811 Monona Dr
Monona, WI 53716",{},TRUE,"['Local Services', 'Sewing & Alterations']",Monona,3,Monona Alterations,[],-89.3261203,WI,4.5,43.0671913,{'Accepts Credit Cards': True},business
PbFN8ZJL7EKbleGPrp7DGg,"2449 N Tenaya Way
Las Vegas, NV 89128","{'Monday': {'close': '17:00', 'open': '08:30'}, 'Tuesday': {'close': '17:00', 'open': '08:30'}, 'Friday': {'close': '17:00', 'open': '08:30'}, 'Wednesday': {'close': '17:00', 'open': '08:30'}, 'Thursday': {'close': '17:00', 'open': '08:30'}, 'Saturday': {'close': '15:00', 'open': '09:00'}}",TRUE,"['Post Offices', 'Public Services & Government']",Las Vegas,21,US Post Office,[],-115.252472,NV,2.5,36.205795,{},business
VRIlEWs6ktrdvjrvXKuwKA,"455 N 3rd S
Phoenix, AZ 85004",{},TRUE,"['Food', 'Coffee & Tea']",Phoenix,13,Starbucks Coffee,[],-112.0692941,AZ,4,33.4519568,"{'Wi-Fi': 'free', 'Price Range': 1, 'Outdoor Seating': True, 'Parking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Accepts Credit Cards': True, 'Wheelchair Accessible': True}",business
uTd7ksJAy7Zta9r0UXQIuA,"Golden Nugget Hotel & Casino
129 E Fremont St
Downtown
Las Vegas, NV 89101","{'Monday': {'close': '00:00', 'open': '17:00'}, 'Tuesday': {'close': '00:00', 'open': '17:00'}, 'Friday': {'close': '00:00', 'open': '17:00'}, 'Wednesday': {'close': '00:00', 'open': '17:00'}, 'Thursday': {'close': '00:00', 'open': '17:00'}, 'Sunday': {'close': '00:00', 'open': '17:00'}, 'Saturday': {'close': '00:00', 'open': '17:00'}}",TRUE,"['Chinese', 'Restaurants']",Las Vegas,44,Lillie's Asian Cuisine,['Downtown'],-115.144506,NV,3.5,36.170349,"{'Take-out': True, 'Wi-Fi': 'no', 'Good For': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}, 'Caters': False, 'Noise Level': 'loud', 'Takes Reservations': True, 'Has TV': False, 'Delivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': True, 'upscale': False, 'casual': False}, 'Parking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Wheelchair Accessible': True, 'Outdoor Seating': False, 'Attire': 'casual', 'Alcohol': 'full_bar', 'Waiter Service': True, 'Accepts Credit Cards': True, 'Good for Kids': True, 'Good For Groups': True, 'Price Range': 3}",business
Rw6wB8tAG3kK6UH6tahTAQ,"15 New Market Road
Slateford
Edinburgh EH14 1RJ","{'Monday': {'close': '00:00', 'open': '00:00'}, 'Tuesday': {'close': '00:00', 'open': '00:00'}, 'Friday': {'close': '00:00', 'open': '00:00'}, 'Wednesday': {'close': '00:00', 'open': '00:00'}, 'Thursday': {'close': '00:00', 'open': '00:00'}, 'Sunday': {'close': '00:00', 'open': '00:00'}, 'Saturday': {'close': '00:00', 'open': '00:00'}}",TRUE,"['Food', 'Grocery']",Edinburgh,21,Asda,[],-3.2476646,EDH,4,55.9276348,"{'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Accepts Credit Cards': True, 'Wheelchair Accessible': True, 'Price Range': 2}",business
71tH8oBr-cBFxcsemfrVvg,"8680 W. Warm Springs Road
Ste 115
Southwest
Las Vegas, NV 89148","{'Monday': {'close': '21:00', 'open': '10:00'}, 'Tuesday': {'close': '21:00', 'open': '10:00'}, 'Friday': {'close': '21:00', 'open': '10:00'}, 'Wednesday': {'close': '21:00', 'open': '10:00'}, 'Thursday': {'close': '21:00', 'open': '10:00'}, 'Sunday': {'close': '21:00', 'open': '10:00'}, 'Saturday': {'close': '21:00', 'open': '10:00'}}",TRUE,"['Delis', 'Fast Food', 'Sandwiches', 'Restaurants']",Las Vegas,17,Jersey Mike's Subs,"['Southwest', 'Spring Valley']",-115.280943,NV,4,36.057842,"{'Take-out': True, 'Drive-Thru': False, 'Good For': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}, 'Caters': True, 'Noise Level': 'average', 'Takes Reservations': False, 'Delivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Has TV': True, 'Outdoor Seating': True, 'Attire': 'casual', 'Alcohol': 'none', 'Waiter Service': False, 'Accepts Credit Cards': True, 'Good for Kids': True, 'Good For Groups': True, 'Price Range': 2}",business
IUNrEkrbBTd2xbEHC4mutQ,"4900 W Craig Rd
Northwest
Las Vegas, NV 89130",{},TRUE,"['Pizza', 'Restaurants']",Las Vegas,12,Papa Murphys Take and Bake Pizza,['Northwest'],-115.2089314,NV,3.5,36.2389627,"{'Take-out': True, 'Wi-Fi': 'no', 'Good For': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}, 'Caters': True, 'Noise Level': 'average', 'Takes Reservations': False, 'Delivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Has TV': False, 'Outdoor Seating': False, 'Attire': 'casual', 'Alcohol': 'none', 'Waiter Service': False, 'Accepts Credit Cards': True, 'Good for Kids': True, 'Good For Groups': True, 'Price Range': 1}",business
83RLRT-MsvXQJrmIanqVYA,"1470 E Southern Ave
Tempe, AZ 85282","{'Monday': {'close': '02:00', 'open': '11:00'}, 'Tuesday': {'close': '02:00', 'open': '11:00'}, 'Friday': {'close': '02:00', 'open': '11:00'}, 'Wednesday': {'close': '02:00', 'open': '11:00'}, 'Thursday': {'close': '02:00', 'open': '11:00'}, 'Sunday': {'close': '02:00', 'open': '11:00'}, 'Saturday': {'close': '02:00', 'open': '11:00'}}",TRUE,"['Bars', 'Food', 'Beer, Wine & Spirits', 'Pubs', 'Nightlife', 'American (New)', 'Restaurants']",Tempe,88,Spokes On Southern,[],-111.9146171,AZ,4,33.3930144,"{'Alcohol': 'full_bar', 'Noise Level': 'average', 'Music': {'dj': False, 'background_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': True}, 'Attire': 'casual', 'Ambience': {'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'Good for Kids': True, 'Wheelchair Accessible': True, 'Good For Dancing': False, 'Delivery': False, 'Dogs Allowed': True, 'Coat Check': False, 'Smoking': 'outdoor', 'Accepts Credit Cards': True, 'Take-out': True, 'Price Range': 2, 'Happy Hour': True, 'Outdoor Seating': True, 'Takes Reservations': True, 'Waiter Service': True, 'Wi-Fi': 'free', 'Caters': False, 'Good For': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Has TV': True, 'Good For Groups': True}",business
B6pDRl6HTMThtm6NprKyhA,"3770 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",{},TRUE,"['Hotels & Travel', 'Public Transportation', 'Transportation']",Las Vegas,21,CityCenter Tram,['The Strip'],-115.1768768,NV,4.5,36.10488161,{},business
hw7_JvMCU8vdJdZ72urABA,"140 Nicolson Street
Newington
Edinburgh EH8 9EH",{},TRUE,"['Food', 'Coffee & Tea']",Edinburgh,7,Starbucks,['Newington'],-3.1832301,EDH,4,55.9439662,"{'Take-out': True, 'Wi-Fi': 'free', 'Alcohol': 'none', 'Noise Level': 'average', 'Has TV': False, 'Outdoor Seating': False, 'Attire': 'casual', 'Waiter Service': False, 'Accepts Credit Cards': True, 'Good For Groups': True, 'Price Range': 2}",business
X8sBCQiEVKR5COt453H-qQ,"1614 N Higley Rd
Ste 101
Gilbert, AZ 85234","{'Monday': {'close': '21:00', 'open': '11:00'}, 'Tuesday': {'close': '21:00', 'open': '11:00'}, 'Friday': {'close': '21:00', 'open': '11:00'}, 'Wednesday': {'close': '21:00', 'open': '11:00'}, 'Thursday': {'close': '21:00', 'open': '11:00'}, 'Saturday': {'close': '21:00', 'open': '11:00'}}",TRUE,"['Delis', 'Pizza', 'Restaurants']",Gilbert,13,Macedo's Deli & Pizza,[],-111.724113,AZ,3.5,33.379665,"{'Take-out': True, 'Takes Reservations': False, 'Delivery': False, 'Good For': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}, 'Attire': 'casual', 'Waiter Service': True, 'Accepts Credit Cards': True, 'Good for Kids': True, 'Good For Groups': True}",business
ukj0tiDYW6g_Pi5uW5Jayw,"9499 W Charleston Blvd
Ste 150
Westside
Las Vegas, NV 89117",{},TRUE,"['Doctors', 'Health & Medical', 'Family Practice']",Las Vegas,6,Fremont Medical Centers,['Westside'],-115.302263,NV,3,36.158299,{'By Appointment Only': True},business
xELyXSnsiahLGQMC9ieoGQ,"589 W Pacific Ave
Henderson, NV 89015",{},TRUE,"['Food', 'Grocery', 'Convenience Stores']",Henderson,6,7-Eleven,[],-114.987442,NV,2,36.013024,"{'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Accepts Credit Cards': True, 'Price Range': 1}",business
#NAME?,"15255 N Hayden Rd
Scottsdale, AZ 85260",{},TRUE,"['Automotive', 'Gas & Service Stations']",Scottsdale,4,Costco Gasoline,[],-111.9006432,AZ,3.5,33.62414563,{},business
CNvF4BsuFEfC-0Ol4cAD3w,"2502 Crossroads Dr
High Crossing
Madison, WI 53718","{'Monday': {'close': '05:30', 'open': '06:00'}, 'Tuesday': {'close': '05:30', 'open': '06:00'}, 'Friday': {'close': '05:30', 'open': '06:00'}, 'Wednesday': {'close': '05:30', 'open': '06:00'}, 'Thursday': {'close': '05:30', 'open': '06:00'}, 'Saturday': {'close': '05:30', 'open': '06:00'}}",TRUE,"['Hotels & Travel', 'Event Planning & Services', 'Hotels']",Madison,13,Courtyard by Marriot - Madison East,['High Crossing'],-89.291295,WI,4,43.132444,"{'Accepts Credit Cards': True, 'Wi-Fi': 'free', 'Price Range': 2}",business
4ydqS3Jduz1VXMMg6ixh5w,"6591 W Thunderbird Rd
Ste D2
Glendale, AZ 85306","{'Tuesday': {'close': '17:00', 'open': '09:00'}, 'Monday': {'close': '17:00', 'open': '09:00'}, 'Friday': {'close': '17:00', 'open': '09:00'}, 'Wednesday': {'close': '17:00', 'open': '09:00'}, 'Thursday': {'close': '17:00', 'open': '09:00'}}",TRUE,"['Health & Medical', 'Diagnostic Services', 'Diagnostic Imaging']",Glendale,3,Insight Imaging - Thunderbird MRI & PET,[],-112.2002016,AZ,2.5,33.6102905,{},business
hklixCRElEQWkYrmPtwrqA,"550 King Street N
Waterloo, ON N2L",{},FALSE,"['Canadian (New)', 'Restaurants']",Waterloo,13,Oliver & Bonacini Cafe Grill,[],-80.5274971,ON,3.5,43.4980824,"{'Take-out': False, 'Good For': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}, 'Noise Level': 'average', 'Takes Reservations': True, 'Delivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': False, 'trendy': False, 'hipster': False, 'casual': False}, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Wheelchair Accessible': True, 'Outdoor Seating': True, 'Attire': 'casual', 'Alcohol': 'full_bar', 'Waiter Service': True, 'Accepts Credit Cards': True, 'Good for Kids': True, 'Good For Groups': True, 'Price Range': 3}",business
LCPso_j2icWvJI1bHN9uDQ,"172 Morningside Rd
Morningside
Edinburgh EH10 4AX",{},TRUE,"['Mediterranean', 'Restaurants']",Edinburgh,4,Yellow Café,['Morningside'],-3.2096007,EDH,4.5,55.9294257,{'Price Range': 1},business
aZe9f7korrhFTNMPxVbMXA,"3414 N 24th St
Phoenix, AZ 85016",{},TRUE,"['Fast Food', 'American (New)', 'Mexican', 'Restaurants']",Phoenix,5,Vaquero's Carne Asada,[],-112.030538,AZ,3,33.488164,"{'Take-out': True, 'Wi-Fi': 'no', 'Drive-Thru': True, 'Good For': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}, 'Caters': False, 'Noise Level': 'average', 'Takes Reservations': False, 'Delivery': False, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Has TV': False, 'Outdoor Seating': True, 'Attire': 'casual', 'Ambience': {'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'Waiter Service': False, 'Accepts Credit Cards': True, 'Good for Kids': False, 'Good For Groups': False, 'Price Range': 1}",business
rI_9QfOPA0CLuj7jB35Gxg,"7003 E Cave Creek Rd
Cave Creek, AZ 85331",{},TRUE,"['Food', 'Coffee & Tea']",Cave Creek,6,ROC2 Fresh Roasted Organic Coffee,[],-111.9303713,AZ,4.5,33.82897897,"{'Outdoor Seating': False, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",business
giN5N-_8M_Anzoyo4cuLVg,"344 S. Decatur Blvd
Westside
Las Vegas, NV 89107","{'Monday': {'close': '19:00', 'open': '10:00'}, 'Tuesday': {'close': '19:00', 'open': '10:00'}, 'Friday': {'close': '20:00', 'open': '10:00'}, 'Wednesday': {'close': '19:00', 'open': '10:00'}, 'Thursday': {'close': '19:00', 'open': '10:00'}, 'Sunday': {'close': '17:00', 'open': '10:00'}, 'Saturday': {'close': '19:00', 'open': '09:00'}}",TRUE,"['Shopping', 'Automotive', 'Sporting Goods', 'Motorcycle Repair', 'Motorcycle Dealers']",Las Vegas,19,Cycle Gear,['Westside'],-115.2062047,NV,4.5,36.168945,"{'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Accepts Credit Cards': True, 'Price Range': 2}",business
F1-S8DkAsFIyrkfTl9MmlA,"Canongate
Old Town
Edinburgh EH8 8DX","{'Monday': {'close': '16:30', 'open': '09:30'}, 'Tuesday': {'close': '16:30', 'open': '09:30'}, 'Friday': {'close': '16:30', 'open': '09:30'}, 'Wednesday': {'close': '16:30', 'open': '09:30'}, 'Thursday': {'close': '16:30', 'open': '09:30'}, 'Sunday': {'close': '16:30', 'open': '09:30'}, 'Saturday': {'close': '16:30', 'open': '09:30'}}",TRUE,"['Landmarks & Historical Buildings', 'Public Services & Government']",Edinburgh,35,Palace Of Holyrood House,"['Old Town', 'Royal Mile']",-3.1795257,EDH,4,55.9514548,"{'Wheelchair Accessible': True, 'Good for Kids': True, 'Parking': {'garage': False, 'validated': False, 'street': False, 'lot': False, 'valet': False}, 'Good For Kids': False, 'Price Range': 4}",business
tCyJuJ6nTJKMA6pxJmOOOA,"Westgate Resorts
80 E Harmon Ave
Eastside
Las Vegas, NV 89109","{'Monday': {'close': '09:00', 'open': '09:00'}}",FALSE,"['Hotels & Travel', 'Event Planning & Services', 'Hotels']",Las Vegas,318,Planet Hollywood Towers,['Eastside'],-115.146372,NV,3.5,36.124423,"{'Accepts Credit Cards': True, 'Wi-Fi': 'paid', 'Price Range': 2}",business
_EMJx6Rq6E1Lwc52V3YJ5A,"2049 W Broadway Rd
Mesa, AZ 85202",{},FALSE,"['Thrift Stores', 'Shopping']",Mesa,3,Savers,[],-111.8758898,AZ,4,33.4073986,"{'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Accepts Credit Cards': True, 'Wheelchair Accessible': True, 'Price Range': 1}",business
AumognPr-ttsca0u3KlPMw,"430 W Gilman St
Capitol
Madison, WI 53703","{'Monday': {'close': '02:00', 'open': '20:00'}, 'Tuesday': {'close': '02:00', 'open': '20:00'}, 'Friday': {'close': '02:30', 'open': '17:00'}, 'Wednesday': {'close': '02:00', 'open': '20:00'}, 'Thursday': {'close': '02:00', 'open': '17:00'}, 'Sunday': {'close': '02:00', 'open': '20:00'}, 'Saturday': {'close': '02:30', 'open': '17:00'}}",TRUE,"['Bars', 'Nightlife', 'Dance Clubs']",Madison,13,Blue Velvet Lounge,['Capitol'],-89.3945289,WI,3.5,43.0743236,"{'Ages Allowed': '21plus', 'Alcohol': 'full_bar', 'Good For Dancing': False, 'Noise Level': 'very_loud', 'Coat Check': False, 'Has TV': False, 'Happy Hour': True, 'Music': {'dj': False, 'background_music': True, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}, 'Outdoor Seating': False, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Ambience': {'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'Smoking': 'no', 'Accepts Credit Cards': True, 'Good For Groups': True, 'Price Range': 2}",business
ygZzeRVRHtlCE-miaJzDaQ,"67 Clerk Street
Newington
Newington
Edinburgh EH8 9JG","{'Monday': {'close': '18:00', 'open': '08:00'}, 'Tuesday': {'close': '18:00', 'open': '08:00'}, 'Friday': {'close': '18:00', 'open': '08:00'}, 'Wednesday': {'close': '18:00', 'open': '08:00'}, 'Thursday': {'close': '18:00', 'open': '08:00'}, 'Sunday': {'close': '18:00', 'open': '08:00'}, 'Saturday': {'close': '18:00', 'open': '08:00'}}",FALSE,"['Fast Food', 'British', 'Restaurants']",Edinburgh,5,Brambles Café,['Newington'],-3.1818076,EDH,3,55.9417055,"{'Take-out': True, 'Alcohol': 'none', 'Good For': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}, 'Attire': 'casual'}",business
uxdvqXJzwaIpBLak7OAwGg,"10633 N 32nd St
Phoenix, AZ 85028","{'Monday': {'close': '19:00', 'open': '09:00'}, 'Tuesday': {'close': '19:00', 'open': '09:00'}, 'Friday': {'close': '20:00', 'open': '09:00'}, 'Wednesday': {'close': '19:00', 'open': '09:00'}, 'Thursday': {'close': '20:00', 'open': '09:00'}, 'Sunday': {'close': '18:00', 'open': '09:00'}, 'Saturday': {'close': '19:00', 'open': '09:00'}}",TRUE,"['Hot Tub & Pool', 'Shopping', 'Home & Garden']",Phoenix,4,Leslie's Swimming Pool Supplies,[],-112.012645,AZ,4,33.583687,"{'Accepts Credit Cards': True, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",business
RnUemTgfTTCU01Xn2Tc5qQ,"235 N Country Club Dr
Mesa, AZ 85201","{'Monday': {'close': '23:00', 'open': '09:00'}, 'Tuesday': {'close': '23:00', 'open': '09:00'}, 'Friday': {'close': '01:00', 'open': '09:00'}, 'Wednesday': {'close': '23:00', 'open': '09:00'}, 'Thursday': {'close': '23:00', 'open': '09:00'}, 'Sunday': {'close': '22:00', 'open': '12:00'}, 'Saturday': {'close': '01:00', 'open': '09:00'}}",TRUE,"['Food', 'Beer, Wine & Spirits', 'Bars', 'Nightlife', 'Wine Bars']",Mesa,55,Sun Devil Liquors,[],-111.8395466,AZ,4.5,33.4203377,"{'Price Range': 2, 'Alcohol': 'beer_and_wine', 'Good For Dancing': False, 'Noise Level': 'loud', 'Coat Check': False, 'Has TV': True, 'Happy Hour': True, 'Music': {'video': False, 'live': True, 'dj': False, 'jukebox': False}, 'Outdoor Seating': False, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Ambience': {'romantic': False, 'intimate': True, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'Smoking': 'no', 'Accepts Credit Cards': True, 'Good For Groups': True, 'Wheelchair Accessible': True}",business
0d5JaFleKyQY30f8djE43g,"1300 W Sunset Rd Ste 2101
Galleria At Sunset
Henderson, NV 89014","{'Monday': {'close': '21:00', 'open': '10:00'}, 'Tuesday': {'close': '21:00', 'open': '10:00'}, 'Friday': {'close': '21:00', 'open': '10:00'}, 'Wednesday': {'close': '21:00', 'open': '10:00'}, 'Thursday': {'close': '21:00', 'open': '10:00'}, 'Sunday': {'close': '18:00', 'open': '11:00'}, 'Saturday': {'close': '21:00', 'open': '10:00'}}",TRUE,"['Hair Salons', 'Beauty & Spas']",Henderson,7,MasterCuts,[],-115.043847,NV,4,36.067135,"{'By Appointment Only': False, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Accepts Credit Cards': True, 'Good for Kids': True, 'Price Range': 2}",business
