checkin_info,type,business_id
"{'22-6': 1, '15-5': 1, '23-2': 1, '18-1': 1, '22-5': 8, '23-1': 1, '18-4': 1, '22-2': 2, '23-4': 6, '23-5': 1, '14-4': 1, '23-6': 3, '14-6': 2, '0-4': 1, '0-5': 2, '0-6': 1, '2-1': 1, '0-0': 1, '0-1': 1, '0-3': 1, '16-5': 1, '19-2': 1, '11-5': 1, '21-5': 3, '12-3': 1, '22-3': 1, '18-3': 1, '21-0': 2, '3-5': 1, '3-4': 1, '20-4': 2, '16-2': 1, '17-4': 3, '17-3': 1, '17-2': 1, '17-0': 2, '10-0': 3, '10-1': 1, '10-2': 1, '10-3': 1, '10-4': 1, '21-1': 2, '21-2': 1}",checkin,2jh1-DuB1L5t8pd1vXutgw
"{'15-1': 2, '15-0': 2, '15-3': 3, '15-2': 1, '15-5': 2, '15-4': 3, '18-5': 1, '14-5': 2, '14-1': 1, '17-1': 2, '19-1': 4, '13-0': 1, '11-1': 1, '13-6': 1, '13-5': 1, '13-4': 1, '12-4': 1, '12-5': 1, '12-3': 1, '12-0': 1, '9-1': 1, '9-0': 9, '9-2': 1, '9-5': 4, '9-4': 5, '20-1': 1, '20-4': 1, '16-3': 1, '17-5': 1, '16-1': 3, '17-3': 2, '16-4': 3, '16-5': 1, '8-5': 1, '10-4': 1, '8-1': 1, '11-0': 1}",checkin,y8XDNUSxCUwRcBEFSfH2cA
"{'11-3': 1, '13-4': 1, '12-5': 4, '18-1': 1, '18-2': 3, '18-3': 4, '18-4': 5, '18-5': 3, '14-5': 2, '14-1': 1, '19-5': 4, '19-4': 6, '19-1': 4, '19-3': 3, '19-2': 1, '11-4': 4, '11-1': 1, '13-5': 1, '11-2': 2, '12-4': 4, '17-4': 4, '12-2': 3, '12-3': 1, '12-1': 5, '13-2': 1, '20-1': 1, '20-3': 3, '20-2': 1, '20-5': 2, '20-4': 5, '17-5': 6, '16-1': 2, '17-2': 2, '17-1': 2, '16-5': 2, '21-4': 3, '21-5': 1, '10-3': 1, '10-4': 1}",checkin,UIGFrEcoDsw05I1UOrxdOA
"{'7-2': 1, '20-5': 1, '12-0': 1}",checkin,-XlBQrxN_ZB3MZKxLBeAjA
"{'13-5': 1, '15-3': 1, '15-2': 1, '11-5': 1, '13-0': 1, '16-4': 1, '12-4': 1, '14-1': 1, '14-2': 1}",checkin,G3aWWRybWTGmFayAJAVrag
"{'20-2': 2, '10-5': 2, '20-6': 1, '15-5': 1, '15-4': 1, '15-6': 1, '18-1': 1, '18-6': 1, '21-5': 1, '14-4': 1, '20-3': 1, '22-1': 1, '21-4': 1, '11-6': 1, '10-0': 2, '10-1': 1, '12-5': 1, '9-5': 4, '9-6': 4, '7-3': 2, '7-2': 3, '7-1': 2, '7-0': 1, '7-4': 4, '17-6': 1, '17-4': 1, '16-5': 1, '8-4': 1, '8-5': 2, '21-6': 1, '21-3': 2, '8-0': 1, '8-1': 1, '8-3': 1}",checkin,rCU9jDAacLl86Ac8keMmmw
"{'11-2': 1, '18-0': 2, '22-6': 1, '22-5': 2, '23-6': 1, '22-2': 2, '18-6': 1, '22-0': 1, '14-5': 1, '14-6': 1, '14-0': 1, '14-1': 1, '17-1': 1, '19-4': 1, '19-6': 1, '19-1': 1, '19-0': 5, '11-5': 1, '13-0': 1, '11-0': 2, '13-4': 1, '12-5': 1, '12-2': 1, '20-1': 1, '20-0': 2, '20-3': 1, '20-5': 3, '20-4': 1, '20-6': 1, '16-3': 2, '16-0': 1, '17-3': 1, '16-4': 2, '17-0': 1, '21-4': 2, '21-5': 1, '21-1': 2, '13-6': 1}",checkin,S2M710DcCQLCs1QXmsQbTw
"{'20-6': 1, '11-3': 1, '13-4': 2, '9-3': 1, '21-2': 2, '16-5': 4, '15-0': 1, '15-3': 1, '15-2': 1, '15-5': 5, '15-4': 2, '15-6': 4, '18-0': 8, '18-1': 15, '18-2': 11, '18-3': 10, '18-4': 10, '18-5': 2, '18-6': 4, '14-4': 4, '14-5': 2, '14-6': 5, '14-0': 2, '14-1': 1, '14-2': 1, '14-3': 1, '22-1': 1, '16-4': 4, '0-3': 1, '19-5': 1, '19-4': 5, '19-6': 3, '19-1': 5, '19-0': 3, '19-3': 9, '19-2': 7, '11-5': 5, '11-4': 1, '13-0': 2, '11-1': 2, '13-6': 3, '13-5': 1, '11-2': 1, '12-6': 5, '12-4': 3, '12-5': 4, '1-5': 1, '12-0': 1, '9-1': 1, '11-6': 4, '9-5': 1, '4-5': 1, '9-6': 3, '20-1': 4, '20-0': 1, '20-3': 6, '20-2': 7, '20-5': 2, '10-5': 1, '16-2': 1, '17-6': 2, '17-5': 4, '17-4': 5, '16-6': 4, '17-2': 4, '17-1': 10, '17-0': 5, '21-4': 6, '17-3': 1, '10-2': 1, '21-3': 1, '21-0': 3, '21-1': 2, '10-6': 1, '11-0': 1}",checkin,8qWOhvfNgAtpjkBFSFkH_g
"{'19-1': 2, '20-4': 1, '13-6': 1, '11-0': 1}",checkin,9OtcE1XTl3xeB-icTU15FQ
"{'11-3': 2, '15-0': 1, '15-3': 2, '15-5': 1, '15-4': 1, '18-0': 2, '18-2': 1, '18-3': 3, '18-4': 2, '18-5': 1, '14-5': 1, '14-6': 2, '14-0': 1, '14-1': 5, '14-2': 2, '14-3': 1, '19-5': 1, '17-0': 6, '19-1': 2, '19-3': 2, '11-5': 1, '13-2': 3, '13-1': 1, '11-6': 2, '11-1': 2, '11-0': 4, '13-5': 1, '11-2': 8, '12-6': 2, '12-4': 3, '12-2': 5, '12-3': 4, '12-0': 3, '12-1': 4, '13-3': 1, '11-4': 2, '20-3': 1, '20-5': 1, '20-4': 1, '16-2': 2, '17-6': 1, '16-0': 1, '13-0': 5, '17-3': 4, '17-2': 6, '17-1': 3, '16-5': 2, '10-0': 3, '10-1': 2, '10-3': 2, '10-4': 6, '10-5': 1, '13-6': 2}",checkin,eiKbSyHojL6H487z0w9vzQ
"{'13-3': 1, '15-1': 2, '19-4': 1, '15-3': 1, '16-2': 1, '11-4': 1, '16-0': 1, '13-0': 1, '23-4': 1, '12-4': 1, '14-0': 1}",checkin,qjlSbjbqCI5aXOROzuEnDg
"{'20-0': 1, '19-6': 1, '20-5': 3, '19-3': 1, '11-5': 1, '17-5': 1, '22-3': 1, '13-6': 1, '3-6': 1, '21-5': 1, '12-4': 1, '21-0': 1}",checkin,e-5Vy_iwz8fH5EfKkiuWgg
"{'18-4': 1, '11-2': 3, '13-0': 2, '17-6': 1, '15-1': 1, '15-0': 2, '15-2': 1, '15-5': 2, '15-4': 3, '18-1': 1, '18-2': 2, '22-4': 1, '23-6': 1, '18-5': 2, '14-5': 1, '14-6': 1, '14-0': 1, '14-2': 3, '14-3': 2, '19-5': 2, '19-4': 4, '19-6': 1, '19-3': 1, '19-2': 2, '13-3': 1, '21-4': 1, '13-1': 1, '11-6': 3, '13-6': 5, '13-5': 1, '21-5': 1, '12-6': 2, '12-5': 1, '12-2': 1, '8-6': 1, '11-5': 1, '9-6': 2, '20-1': 2, '20-0': 1, '20-3': 2, '20-2': 1, '20-5': 1, '20-4': 1, '8-5': 1, '16-2': 1, '16-3': 1, '17-5': 1, '17-4': 3, '16-6': 4, '17-1': 1, '16-5': 2, '10-0': 1, '10-1': 2, '10-2': 2, '10-4': 1, '10-5': 2}",checkin,8qTheOxu3GFfJpuTE7WTBQ
"{'4-0': 1, '20-2': 1, '0-0': 1, '20-1': 1, '19-6': 1, '3-4': 1, '17-5': 1, '20-6': 1, '18-2': 1, '11-6': 1, '11-1': 1, '17-2': 1, '13-5': 1, '6-3': 1, '14-2': 1}",checkin,SqvZF2w9qMV8YvTW696mFw
"{'5-4': 1, '4-3': 1, '11-3': 1, '10-4': 1, '10-3': 1, '15-4': 2, '11-5': 2, '11-4': 2, '11-1': 1, '13-5': 1, '11-2': 1, '14-4': 2, '12-4': 1, '6-5': 2, '12-2': 1, '10-5': 1, '8-3': 1}",checkin,KjEFFEEd_r3XqGaWpmsWpg
"{'9-2': 1, '15-1': 1, '15-2': 1, '15-5': 1, '19-2': 1, '16-0': 1, '11-1': 1, '16-4': 1, '13-4': 1, '12-6': 1, '14-5': 1, '14-6': 2, '10-3': 1}",checkin,VJMDdI_zOcACApaOG452Iw
"{'1-2': 1, '23-3': 1, '22-6': 2, '22-4': 1, '22-3': 3, '23-4': 1, '23-5': 4, '14-2': 1, '0-4': 1, '0-5': 4, '2-1': 1, '0-2': 1, '19-5': 1, '19-4': 1, '22-0': 2, '1-6': 1, '20-0': 1, '20-5': 3, '17-6': 1, '17-4': 1, '17-1': 1, '16-5': 1, '21-4': 2, '21-5': 3, '21-1': 1, '21-3': 1}",checkin,uNShGMhneBeuTzgd0g_XTA
"{'17-6': 1, '15-3': 1, '15-6': 1, '18-0': 1, '18-2': 1, '22-4': 1, '18-4': 1, '23-5': 1, '14-1': 1, '19-5': 1, '19-4': 2, '19-6': 1, '19-1': 1, '19-3': 1, '11-1': 1, '21-5': 2, '12-3': 1, '12-0': 1, '20-0': 3, '20-3': 2, '20-5': 1, '20-4': 3, '16-3': 2, '17-5': 1, '17-3': 3, '17-1': 1, '17-0': 1, '21-4': 1, '10-1': 1}",checkin,Mie70jRF1hdVqiB7G_lIhg
"{'10-0': 1, '21-1': 1, '11-3': 3, '10-1': 2, '22-5': 1, '17-2': 2, '15-4': 2, '16-1': 4, '11-4': 5, '15-1': 2, '13-2': 1, '15-3': 2, '15-5': 9, '17-5': 12, '15-6': 7, '18-0': 3, '18-1': 5, '18-2': 11, '18-3': 8, '18-4': 13, '18-5': 16, '18-6': 8, '14-4': 2, '16-6': 14, '14-6': 9, '14-0': 3, '14-1': 2, '14-3': 1, '22-1': 1, '19-6': 4, '17-1': 3, '19-5': 12, '19-4': 19, '16-5': 10, '19-1': 3, '19-0': 3, '19-3': 3, '19-2': 3, '11-5': 10, '14-5': 17, '13-1': 1, '13-0': 4, '11-1': 3, '11-0': 3, '13-5': 15, '13-4': 5, '12-6': 12, '12-4': 3, '12-5': 15, '12-3': 5, '12-0': 3, '12-1': 2, '4-0': 1, '13-3': 1, '11-6': 16, '9-4': 1, '9-6': 2, '20-1': 2, '20-0': 2, '20-3': 2, '20-2': 4, '20-5': 3, '20-4': 7, '20-6': 2, '16-2': 1, '17-6': 12, '16-0': 3, '17-4': 4, '17-3': 9, '21-2': 1, '16-4': 3, '17-0': 4, '21-4': 6, '21-5': 6, '10-2': 1, '10-5': 2, '10-6': 6, '13-6': 15}",checkin,jnzROxEjNkgeo5Ju3F8qzQ
"{'18-4': 1, '11-3': 3, '11-2': 4, '22-3': 2, '21-4': 1, '7-4': 1, '22-6': 1, '6-2': 1, '15-2': 1, '15-5': 1, '18-2': 3, '6-3': 1, '18-0': 1, '18-1': 5, '23-0': 1, '23-1': 1, '23-6': 4, '18-5': 1, '22-1': 2, '23-5': 3, '14-4': 1, '14-5': 1, '14-6': 1, '6-1': 2, '14-1': 1, '7-2': 1, '17-3': 2, '23-4': 2, '19-3': 4, '19-2': 1, '11-5': 1, '11-4': 3, '11-1': 1, '13-6': 3, '13-5': 3, '21-5': 1, '12-6': 7, '12-4': 7, '12-5': 5, '12-2': 2, '12-3': 5, '12-0': 2, '12-1': 3, '9-2': 1, '9-5': 1, '9-6': 2, '20-1': 1, '20-0': 2, '20-3': 1, '20-2': 1, '20-5': 2, '15-6': 2, '20-6': 2, '16-2': 1, '17-5': 2, '17-4': 1, '16-6': 1, '16-4': 1, '17-0': 1, '10-0': 5, '8-5': 1, '10-2': 1, '10-3': 3, '10-4': 1, '10-5': 3, '10-6': 3, '11-0': 4}",checkin,lmIXtLgu1tIoFAsqXnTpmA
"{'11-2': 1, '20-4': 1, '15-0': 2, '15-3': 1, '15-4': 1, '18-0': 1, '18-2': 3, '18-3': 1, '18-4': 3, '22-2': 1, '18-6': 1, '1-0': 1, '14-4': 3, '14-0': 1, '14-3': 1, '23-4': 1, '19-5': 1, '19-4': 2, '19-0': 1, '19-3': 3, '11-5': 1, '13-2': 1, '13-6': 3, '11-3': 1, '13-4': 2, '12-4': 1, '12-5': 1, '12-2': 2, '12-3': 3, '12-0': 3, '20-0': 1, '20-2': 2, '20-5': 2, '3-2': 1, '20-6': 1, '17-6': 2, '17-4': 2, '17-2': 1, '16-4': 2, '21-4': 2, '21-5': 1, '21-1': 1, '21-2': 1, '21-3': 2}",checkin,AeuSMT-IX9fl4qNUEU1abQ
"{'13-5': 1, '10-5': 1, '13-4': 1, '10-1': 3, '6-2': 3, '12-4': 1, '12-5': 1, '15-1': 1, '15-0': 1, '15-2': 1, '15-5': 1, '10-2': 11, '5-0': 1, '6-0': 1, '14-6': 2, '14-1': 1, '7-2': 3, '13-3': 1, '11-5': 4, '11-4': 1, '11-1': 1, '13-6': 2, '11-3': 1, '11-2': 7, '6-6': 2, '6-4': 5, '6-5': 2, '12-2': 3, '12-3': 3, '12-0': 1, '6-1': 2, '9-1': 2, '9-0': 3, '9-3': 2, '9-2': 6, '9-5': 3, '9-4': 4, '9-6': 3, '7-3': 3, '8-0': 1, '7-1': 3, '7-0': 1, '7-6': 2, '7-5': 5, '7-4': 10, '10-0': 3, '8-2': 1, '16-5': 1, '8-4': 5, '8-5': 4, '8-6': 5, '10-3': 1, '10-4': 2, '8-1': 3, '10-6': 2, '8-3': 4}",checkin,l4ymgiD1WnsSrwxWWk7a3Q
"{'18-4': 1, '13-5': 1, '23-1': 1, '17-6': 2, '15-1': 1, '15-3': 3, '15-2': 1, '15-5': 1, '15-4': 1, '15-6': 2, '18-2': 2, '16-1': 1, '22-3': 1, '18-5': 1, '18-6': 1, '14-4': 1, '14-5': 1, '14-1': 1, '14-2': 2, '14-3': 4, '19-5': 2, '19-4': 1, '19-1': 1, '19-0': 1, '19-2': 2, '13-3': 1, '10-0': 1, '13-1': 2, '11-6': 1, '11-1': 2, '13-6': 2, '11-3': 1, '12-6': 1, '12-4': 2, '12-5': 4, '12-3': 1, '9-1': 2, '9-0': 1, '9-3': 1, '9-5': 2, '18-3': 1, '13-2': 1, '20-1': 2, '20-0': 1, '21-1': 1, '16-3': 5, '16-0': 1, '17-4': 3, '16-6': 2, '17-2': 1, '16-4': 1, '16-5': 5, '8-4': 1, '10-2': 1, '10-3': 2, '21-0': 1, '10-5': 1, '21-2': 1, '8-3': 1}",checkin,cHuLkEKdPV84ZgXT-8a0ug
"{'13-4': 2, '15-2': 1, '15-5': 2, '15-6': 1, '14-4': 1, '14-6': 2, '14-0': 1, '14-3': 2, '11-5': 1, '11-6': 1, '13-6': 1, '13-5': 1, '11-2': 1, '12-6': 2, '12-5': 1, '12-2': 2, '12-1': 1, '9-4': 1, '16-3': 1, '17-5': 1, '13-0': 1, '16-4': 1, '10-1': 1, '10-3': 2, '10-6': 2}",checkin,Uj892z9R-BpyqoXKou8MUw
"{'7-5': 1, '13-1': 2, '6-0': 1, '13-5': 1, '10-0': 1, '6-5': 2, '10-5': 2, '8-2': 1}",checkin,WzL3daO29hcteDG1WdRotQ
"{'0-6': 1, '19-5': 1, '10-4': 1, '17-5': 1, '11-5': 2, '16-0': 1, '17-4': 1, '23-6': 1, '13-6': 1, '22-1': 2, '21-5': 1, '14-0': 1, '14-2': 1}",checkin,sGstzj6ALoyvzjTHo6umtw
"{'17-0': 1, '13-4': 1, '14-5': 3, '15-4': 2, '13-0': 2, '17-6': 2, '22-6': 1, '15-0': 1, '15-3': 1, '15-5': 4, '18-2': 2, '15-6': 2, '18-0': 1, '18-1': 1, '22-5': 1, '18-3': 2, '18-4': 4, '18-5': 8, '18-6': 1, '1-0': 1, '14-4': 1, '22-3': 1, '14-0': 1, '14-1': 1, '14-3': 1, '17-3': 1, '22-1': 1, '19-5': 3, '19-4': 3, '1-3': 1, '19-6': 2, '1-5': 2, '19-0': 1, '19-3': 2, '19-2': 5, '11-5': 2, '13-2': 1, '11-6': 1, '11-1': 1, '13-6': 6, '13-5': 6, '11-2': 1, '12-6': 2, '12-4': 1, '12-5': 1, '12-2': 2, '12-3': 1, '12-0': 2, '12-1': 1, '13-3': 1, '23-4': 2, '11-4': 1, '20-1': 1, '20-0': 2, '20-3': 2, '20-2': 1, '20-5': 2, '20-4': 1, '20-6': 1, '16-2': 1, '16-3': 1, '17-5': 1, '17-4': 1, '16-6': 2, '17-2': 1, '16-4': 1, '16-5': 1, '21-4': 3, '21-5': 4, '21-0': 1, '21-1': 1, '11-0': 5}",checkin,e8zOZr3nMejZy4Ei9eCcaw
"{'16-0': 1, '11-3': 2, '23-1': 1, '13-4': 5, '22-3': 1, '22-0': 1, '13-0': 2, '22-1': 3, '11-0': 2, '18-2': 1, '18-0': 7, '16-1': 2, '17-6': 2, '15-0': 1, '15-3': 3, '15-2': 1, '15-5': 1, '15-4': 2, '15-6': 3, '23-2': 1, '18-1': 6, '22-5': 2, '18-3': 8, '18-4': 9, '18-5': 5, '23-4': 1, '23-5': 1, '14-4': 1, '14-5': 3, '14-6': 3, '14-0': 1, '14-1': 1, '22-2': 1, '22-4': 1, '19-6': 6, '18-6': 2, '16-6': 2, '19-5': 4, '19-4': 7, '17-0': 2, '19-1': 3, '19-0': 3, '19-3': 7, '19-2': 6, '11-5': 2, '13-2': 3, '13-1': 2, '11-6': 2, '11-1': 2, '13-6': 1, '13-5': 3, '11-2': 4, '12-6': 3, '12-4': 2, '12-5': 6, '12-2': 3, '12-3': 6, '12-0': 2, '12-1': 3, '13-3': 2, '20-1': 1, '20-0': 2, '20-3': 2, '20-2': 5, '20-5': 4, '20-4': 1, '16-2': 3, '16-3': 2, '17-5': 5, '17-4': 4, '17-3': 1, '17-2': 1, '17-1': 2, '16-5': 4, '21-4': 3, '21-5': 5, '21-6': 6, '14-3': 2, '21-0': 2, '21-1': 3, '21-2': 3, '21-3': 4}",checkin,Xro3j2fouA42Stc540ZDvw
"{'19-3': 1, '13-5': 1, '8-3': 1}",checkin,GCXIX5KKhaQciRzJcx6bSA
"{'11-3': 4, '13-4': 6, '19-3': 1, '22-1': 1, '16-3': 1, '15-1': 6, '15-3': 2, '15-2': 2, '15-5': 5, '15-4': 3, '23-4': 1, '14-4': 5, '14-5': 5, '14-2': 3, '14-3': 3, '17-1': 1, '9-0': 1, '8-5': 4, '13-3': 2, '13-2': 2, '13-1': 7, '13-0': 1, '11-1': 3, '13-6': 2, '13-5': 9, '11-2': 3, '12-4': 7, '12-5': 5, '12-2': 4, '12-3': 3, '12-1': 4, '9-1': 4, '11-5': 6, '9-3': 9, '9-2': 6, '9-5': 17, '9-4': 5, '11-4': 4, '8-0': 1, '10-5': 1, '16-2': 1, '17-6': 1, '17-3': 1, '8-2': 2, '16-4': 2, '16-5': 1, '8-4': 1, '10-1': 5, '10-2': 2, '10-3': 4, '10-4': 3, '8-1': 2, '10-6': 1}",checkin,uRFN1CH9l9JVMkpq6Bai6A
"{'11-6': 1, '15-2': 1, '9-5': 1, '16-5': 1, '19-1': 1, '7-5': 1, '15-6': 1, '17-6': 1, '18-2': 1, '18-3': 1, '22-3': 1, '17-2': 1, '16-4': 1, '17-0': 1, '14-5': 1, '10-6': 1, '14-3': 1}",checkin,oLmmuz_qWjFlZmX53wRRiA
"{'15-2': 1, '15-4': 1, '16-1': 1, '16-3': 4, '15-3': 1, '16-6': 3, '15-5': 4, '16-0': 2, '15-6': 4, '18-0': 1, '18-1': 3, '22-5': 3, '18-3': 3, '18-4': 6, '18-5': 13, '23-4': 1, '23-5': 4, '14-4': 1, '14-5': 3, '14-6': 3, '14-1': 1, '14-2': 2, '18-6': 5, '22-4': 5, '19-6': 1, '17-1': 5, '18-2': 5, '19-5': 8, '19-4': 9, '16-5': 6, '19-1': 5, '19-0': 4, '19-3': 10, '19-2': 6, '13-0': 1, '13-5': 2, '12-6': 1, '12-4': 1, '12-3': 1, '12-1': 1, '9-6': 1, '20-0': 1, '20-3': 4, '20-2': 2, '20-5': 9, '20-4': 6, '16-2': 4, '17-6': 7, '17-5': 12, '17-4': 9, '17-3': 9, '17-2': 5, '16-4': 4, '17-0': 6, '21-4': 7, '21-5': 5, '21-0': 1, '21-2': 4}",checkin,DKk7lb0bVCVoDChyptrOog
"{'9-3': 2, '15-3': 1, '15-5': 1, '16-3': 1, '18-2': 1, '10-1': 1, '14-5': 1, '14-1': 1}",checkin,ZdyxpksKc1Go0WNuFv9Pjg
"{'16-2': 1, '10-3': 1, '9-4': 1, '16-3': 2, '7-2': 1, '18-0': 1, '18-2': 1, '15-6': 1, '13-3': 1, '18-1': 1, '17-5': 1, '22-4': 1, '18-4': 1, '19-4': 1, '17-1': 3, '16-5': 1, '22-1': 1, '10-6': 1}",checkin,CxkJUY3ilqF8TiJgzNhU7w
"{'9-3': 1, '9-2': 1, '17-6': 1, '15-1': 3, '7-1': 2, '20-2': 1, '19-1': 1, '13-4': 1, '8-5': 1, '15-6': 1, '16-3': 1, '18-2': 1, '13-0': 1, '13-6': 1, '17-0': 1, '12-6': 1, '14-6': 2, '12-4': 1, '10-3': 1, '14-1': 1, '12-0': 1}",checkin,28-2Guqn4HpomlYlJ5UoZw
"{'16-3': 1, '23-1': 1, '7-0': 1, '10-4': 1, '19-0': 1, '18-1': 1, '18-2': 1, '17-4': 2, '14-2': 1, '13-4': 1, '14-0': 1, '15-0': 1, '12-5': 1, '12-2': 1, '17-5': 1, '12-0': 1}",checkin,7O1L0mEBmg_L9JnrAoB5-w
"{'19-5': 1, '15-0': 1, '20-3': 1, '13-0': 1, '18-5': 1, '21-4': 2, '14-6': 1}",checkin,QHyqYUZ0WdxHYPAenIuLjw
"{'17-6': 1, '11-3': 1, '9-6': 1}",checkin,6Hl9WU31OYOBDV0gf6PhWw
"{'11-3': 1, '16-3': 1, '13-2': 1, '15-3': 1, '15-5': 4, '15-4': 3, '18-0': 1, '22-5': 1, '18-3': 3, '18-4': 4, '18-5': 8, '18-6': 2, '17-3': 2, '14-6': 3, '14-0': 1, '14-2': 1, '17-1': 1, '18-2': 5, '19-5': 1, '17-0': 1, '19-1': 2, '19-0': 3, '19-3': 2, '19-2': 1, '11-5': 1, '14-5': 1, '13-1': 1, '11-6': 1, '11-1': 1, '13-6': 1, '13-5': 2, '13-4': 1, '12-6': 2, '12-4': 2, '12-3': 1, '12-0': 1, '11-4': 2, '20-3': 3, '20-5': 2, '20-4': 1, '17-6': 2, '17-5': 4, '17-4': 3, '16-6': 1, '17-2': 2, '16-4': 5, '16-5': 2, '10-3': 1, '21-1': 2, '21-2': 3}",checkin,3UYdeTCgVgZG88GJfuzp5A
"{'14-5': 1, '13-0': 1, '17-4': 1, '15-2': 1, '16-0': 1}",checkin,aHxvFpqeXs6rZ7sr-wiOKQ
"{'18-3': 1, '15-5': 2, '15-6': 1, '18-0': 1, '18-1': 2, '18-2': 1, '17-4': 1, '18-4': 1, '18-5': 4, '18-6': 1, '14-5': 1, '19-4': 2, '11-6': 1, '11-3': 1, '11-2': 2, '12-4': 1, '12-3': 1, '9-0': 1, '9-4': 1, '20-3': 1, '20-4': 1, '20-6': 1, '16-2': 1, '17-6': 1, '17-5': 3, '13-0': 2, '17-2': 2, '17-1': 2, '17-0': 1, '21-5': 1}",checkin,D_xWWPRdpZCC3XVJ61pSGg
"{'12-5': 1, '1-4': 1, '13-5': 1}",checkin,6gua38atXNUzuWFWWr5z0w
"{'10-4': 1, '15-2': 1, '11-1': 1, '16-4': 1, '13-4': 1, '10-0': 1, '10-1': 1, '14-0': 1, '12-3': 1, '8-3': 1}",checkin,dHWEaIOAJkh3hkM0izme8w
"{'15-6': 1, '13-1': 1, '17-4': 1, '18-5': 1, '14-6': 1, '12-5': 1}",checkin,pri3TN1GPzwn_0tf2R_fSg
"{'11-2': 1, '15-1': 4, '15-0': 1, '15-3': 5, '15-4': 19, '18-0': 4, '18-1': 5, '18-2': 5, '18-3': 5, '14-4': 40, '14-0': 1, '14-2': 2, '14-3': 6, '17-1': 1, '19-1': 1, '19-2': 2, '11-4': 5, '13-4': 1, '12-4': 3, '12-2': 3, '12-0': 1, '12-1': 1, '9-2': 1, '9-4': 2, '16-2': 2, '16-3': 2, '16-0': 2, '17-3': 3, '17-2': 2, '16-4': 2, '17-0': 1, '10-4': 10}",checkin,0sMBcmbZlgNypLK7vIY8Vw
"{'11-2': 1, '9-5': 1, '9-6': 1, '15-2': 1, '15-5': 1, '19-3': 2, '16-3': 1, '17-4': 1, '18-6': 1, '13-4': 1, '8-4': 1, '14-5': 1, '14-6': 1}",checkin,ECgnB4LPkoB713ogF8MMNw
"{'13-5': 7, '11-2': 3, '15-4': 1, '13-0': 1, '15-3': 1, '15-5': 6, '16-0': 3, '15-6': 1, '18-1': 4, '18-2': 1, '18-3': 4, '18-4': 5, '18-5': 7, '14-4': 1, '14-5': 5, '14-6': 1, '14-1': 1, '14-2': 1, '17-1': 2, '19-4': 1, '17-0': 1, '19-1': 1, '19-0': 2, '19-3': 3, '19-2': 1, '13-3': 1, '13-2': 1, '11-6': 1, '11-1': 11, '13-6': 1, '11-3': 10, '13-4': 11, '12-4': 27, '12-5': 5, '12-2': 3, '12-3': 18, '12-0': 5, '12-1': 4, '11-5': 1, '9-5': 1, '11-4': 8, '20-2': 1, '20-4': 1, '16-2': 3, '17-5': 3, '16-1': 1, '17-3': 1, '17-2': 1, '16-4': 1, '16-5': 3, '10-2': 1, '10-5': 1}",checkin,t4aP7ksa716XY6S4EsWFqw
"{'7-0': 1, '21-1': 1, '18-2': 1, '18-5': 1, '17-6': 2, '15-1': 1, '23-0': 1, '15-6': 2, '23-2': 2, '22-6': 3, '22-5': 4, '22-4': 6, '22-3': 2, '22-2': 1, '23-4': 5, '23-5': 3, '14-4': 2, '14-5': 1, '18-6': 2, '0-4': 1, '0-5': 2, '0-6': 1, '22-1': 6, '0-3': 3, '1-0': 1, '1-3': 6, '19-1': 1, '19-0': 1, '1-6': 2, '12-6': 1, '5-6': 1, '18-3': 1, '20-1': 1, '3-5': 2, '20-2': 1, '20-5': 4, '20-4': 1, '20-6': 1, '16-3': 1, '16-0': 1, '17-3': 1, '17-2': 1, '21-4': 2, '21-5': 2, '21-6': 1, '10-5': 1, '21-3': 1}",checkin,QkY72ILiLpEDoJQKvfo-qA
"{'11-1': 3, '16-0': 1, '13-5': 2, '13-4': 1, '14-5': 1, '9-3': 1, '12-3': 1, '20-4': 2, '21-4': 1, '13-0': 1, '7-4': 1, '7-3': 1, '12-5': 1, '10-6': 9, '15-3': 2, '15-5': 3, '15-4': 1, '15-6': 1, '18-1': 2, '16-1': 1, '18-4': 3, '18-5': 3, '20-6': 1, '20-2': 1, '14-4': 1, '17-3': 3, '14-6': 5, '14-0': 1, '14-1': 2, '14-2': 1, '13-3': 1, '19-5': 1, '19-4': 4, '19-6': 1, '19-1': 2, '19-0': 1, '19-3': 2, '11-5': 8, '11-4': 6, '17-0': 3, '10-0': 4, '11-0': 2, '11-3': 2, '11-2': 2, '12-6': 4, '12-4': 2, '6-5': 1, '12-2': 1, '10-2': 3, '12-0': 2, '12-1': 2, '9-1': 2, '9-0': 4, '11-6': 3, '9-2': 1, '9-5': 8, '9-4': 4, '9-6': 7, '20-1': 1, '8-0': 1, '20-3': 1, '7-0': 1, '20-5': 2, '7-6': 1, '7-5': 2, '8-1': 1, '16-3': 2, '17-5': 1, '17-4': 3, '16-6': 3, '8-2': 3, '17-1': 1, '16-5': 5, '8-4': 2, '8-5': 2, '8-6': 7, '10-3': 1, '10-4': 4, '10-5': 6, '21-2': 1, '13-6': 3}",checkin,fd0iSXEhwz-foQdS8SCKYA
